0.00261,0.99429
0.00262,1.04898
0.00263,1.07936
0.00264,1.09151
0.00265,1.08544
0.00266,1.1462
0.00267,1.15228
0.00268,0.866686
0.00269,0.544637
0.0027,0.508178
0.00271,0.757311
0.00272,1.07328
0.00273,1.20089
0.00274,1.23735
0.00275,1.33457
0.00276,1.32849
0.00277,1.26165
0.00278,1.27988
0.00279,1.34065
0.0028,1.2495
0.00281,1.17658
0.00282,1.20089
0.00283,1.29811
0.00284,1.40141
0.00285,1.40749
0.00286,1.38318
0.00287,1.36495
0.00288,1.41964
0.00289,1.41356
0.0029,1.26773
0.00291,1.11582
0.00292,1.06113
0.00293,1.1219
0.00294,1.16443
0.00295,1.21912
0.00296,1.30419
0.00297,1.32242
0.00298,1.32242
0.00299,1.37103
0.003,1.40749
0.00301,1.43179
0.00302,1.3528
0.00303,1.31634
0.00304,1.30419
0.00305,1.26773
0.00306,1.26773
0.00307,1.26773
0.00308,1.23735
0.00309,1.12797
0.0031,0.86061
0.00311,0.508178
0.00312,0.429185
0.00313,0.647936
0.00314,0.842381
0.00315,0.696547
0.00316,0.338039
0.00317,0.0585245
0.00318,-0.0812332
0.00319,-0.135921
0.0032,-0.160226
0.00321,-0.287831
0.00322,-0.378977
0.00323,-0.451894
0.00324,-0.482276
0.00325,-0.585575
0.00326,-0.670644
0.00327,-0.78002
0.00328,-0.822555
0.00329,-0.603804
0.0033,-0.0812332
0.00331,0.477796
0.00332,0.890992
0.00333,1.02467
0.00334,0.890992
0.00335,0.496025
0.00336,0.0706771
0.00337,-0.257449
0.00338,-0.476199
0.00339,-0.634186
0.0034,-0.670644
0.00341,-0.433665
0.00342,0.0463714
0.00343,0.477796
0.00344,0.714776
0.00345,0.799846
0.00346,0.957832
0.00347,1.07936
0.00348,1.21304
0.00349,1.3528
0.0035,1.3771
0.00351,1.23735
0.00352,1.17051
0.00353,1.21912
0.00354,1.28596
0.00355,1.29203
0.00356,1.22519
0.00357,1.1462
0.00358,1.1462
0.00359,1.14012
0.0036,1.07328
0.00361,1.02467
0.00362,1.03683
0.00363,1.01252
0.00364,1.0429
0.00365,1.14012
0.00366,1.23735
0.00367,1.26165
0.00368,1.21304
0.00369,1.10974
0.0037,1.00644
0.00371,0.933527
0.00372,1.03683
0.00373,1.10974
0.00374,1.15835
0.00375,1.17051
0.00376,1.17658
0.00377,1.28596
0.00378,1.36495
0.00379,1.40141
0.0038,1.37103
0.00381,1.24342
0.00382,1.1219
0.00383,1.06721
0.00384,0.94568
0.00385,0.951756
0.00386,1.04898
0.00387,1.17658
0.00388,1.26773
0.00389,1.38318
0.0039,1.32242
0.00391,1.19481
0.00392,1.15228
0.00393,1.22519
0.00394,1.32242
0.00395,1.31634
0.00396,1.29203
0.00397,1.26773
0.00398,1.29811
0.00399,1.3771
0.004,1.40141
0.00401,1.3528
0.00402,1.31026
0.00403,1.24342
0.00404,1.24342
0.00405,1.27988
0.00406,1.34065
0.00407,1.43179
0.00408,1.45002
0.00409,1.3528
0.0041,1.27381
0.00411,1.2495
0.00412,1.21912
0.00413,1.21912
0.00414,1.12797
0.00415,1.21304
0.00416,1.35887
0.00417,1.40749
0.00418,1.35887
0.00419,1.17051
0.0042,0.86061
0.00421,0.654012
0.00422,0.62363
0.00423,0.769464
0.00424,0.92745
0.00425,1.1462
0.00426,1.2495
0.00427,1.14012
0.00428,1.0186
0.00429,0.976062
0.0043,1.02467
0.00431,1.05505
0.00432,1.12797
0.00433,1.18266
0.00434,1.20697
0.00435,1.13405
0.00436,1.06113
0.00437,1.03683
0.00438,1.07936
0.00439,1.04898
0.0044,0.976062
0.00441,0.897068
0.00442,0.939603
0.00443,0.939603
0.00444,1.04898
0.00445,1.1462
0.00446,1.24342
0.00447,1.34672
0.00448,1.32242
0.00449,1.26773
0.0045,1.17051
0.00451,1.15835
0.00452,1.15835
0.00453,1.08544
0.00454,1.03683
0.00455,1.04898
0.00456,1.06113
0.00457,1.17658
0.00458,1.26773
0.00459,1.2495
0.0046,1.21304
0.00461,1.22519
0.00462,1.21304
0.00463,1.17658
0.00464,1.08544
0.00465,0.976062
0.00466,0.976062
0.00467,1.0429
0.00468,1.08544
0.00469,1.06721
0.0047,0.897068
0.00471,0.854533
0.00472,0.866686
0.00473,0.921373
0.00474,0.963909
0.00475,0.99429
0.00476,1.08544
0.00477,1.15835
0.00478,1.21912
0.00479,1.1219
0.0048,1.00037
0.00481,0.915297
0.00482,0.982138
0.00483,0.982138
0.00484,0.781616
0.00485,0.739082
0.00486,0.830228
0.00487,0.969985
0.00488,1.13405
0.00489,1.22519
0.0049,1.16443
0.00491,1.06721
0.00492,1.10367
0.00493,1.08544
0.00494,1.0429
0.00495,1.09151
0.00496,1.15835
0.00497,1.1219
0.00498,1.04898
0.00499,1.03075
0.005,1.04898
0.00501,1.04898
0.00502,1.09151
0.00503,1.11582
0.00504,1.10974
0.00505,0.99429
0.00506,0.866686
0.00507,0.781616
0.00508,0.757311
0.00509,0.842381
0.0051,0.982138
0.00511,1.00644
0.00512,0.951756
0.00513,0.848457
0.00514,0.836304
0.00515,0.787693
0.00516,0.787693
0.00517,0.787693
0.00518,0.77554
0.00519,0.733005
0.0052,0.702623
0.00521,0.666165
0.00522,0.745158
0.00523,0.92745
0.00524,0.951756
0.00525,0.811998
0.00526,0.678317
0.00527,0.702623
0.00528,0.884915
0.00529,1.01252
0.0053,1.0429
0.00531,1.1462
0.00532,1.33457
0.00533,1.41964
0.00534,1.29811
0.00535,1.07936
0.00536,0.969985
0.00537,0.982138
0.00538,1.01252
0.00539,1.06721
0.0054,1.18874
0.00541,1.15228
0.00542,0.99429
0.00543,0.884915
0.00544,0.854533
0.00545,0.933527
0.00546,1.04898
0.00547,1.17658
0.00548,1.26773
0.00549,1.32849
0.0055,1.34065
0.00551,1.1462
0.00552,1.0186
0.00553,0.982138
0.00554,1.00037
0.00555,1.10974
0.00556,1.18266
0.00557,1.10974
0.00558,1.01252
0.00559,1.00037
0.0056,0.988214
0.00561,0.963909
0.00562,0.957832
0.00563,0.909221
0.00564,0.915297
0.00565,0.957832
0.00566,1.00644
0.00567,0.969985
0.00568,0.909221
0.00569,0.963909
0.0057,1.06721
0.00571,1.18266
0.00572,1.25558
0.00573,1.23735
0.00574,1.15228
0.00575,1.10974
0.00576,1.15835
0.00577,1.15835
0.00578,0.92745
0.00579,0.477796
0.0058,0.0342189
0.00581,-0.141997
0.00582,-0.0508512
0.00583,0.216511
0.00584,0.496025
0.00585,0.690471
0.00586,0.739082
0.00587,0.824151
0.00588,1.03075
0.00589,1.1219
0.0059,1.18266
0.00591,1.23735
0.00592,1.15835
0.00593,1.14012
0.00594,1.14012
0.00595,1.13405
0.00596,1.1462
0.00597,1.20089
0.00598,1.19481
0.00599,1.12797
0.006,1.09151
0.00601,1.05505
0.00602,1.00644
0.00603,0.976062
0.00604,0.915297
0.00605,0.872763
0.00606,0.878839
0.00607,1.07328
0.00608,1.27988
0.00609,1.23735
0.0061,1.13405
0.00611,1.16443
0.00612,1.31634
0.00613,1.3771
0.00614,1.32242
0.00615,1.00644
0.00616,0.720853
0.00617,0.757311
0.00618,0.969985
0.00619,1.15228
0.0062,1.42572
0.00621,1.60193
0.00622,1.60193
0.00623,1.39533
0.00624,1.21912
0.00625,1.18874
0.00626,1.18874
0.00627,1.18874
0.00628,1.15228
0.00629,1.18874
0.0063,1.1462
0.00631,1.10974
0.00632,1.15228
0.00633,1.17658
0.00634,1.19481
0.00635,1.21304
0.00636,1.20697
0.00637,1.23127
0.00638,1.27988
0.00639,1.18874
0.0064,1.10367
0.00641,1.07936
0.00642,1.1219
0.00643,1.1219
0.00644,1.07936
0.00645,1.09151
0.00646,1.14012
0.00647,1.10367
0.00648,1.10974
0.00649,1.1462
0.0065,1.16443
0.00651,1.15228
0.00652,1.10367
0.00653,1.03683
0.00654,0.988214
0.00655,0.963909
0.00656,1.02467
0.00657,1.13405
0.00658,1.16443
0.00659,1.17658
0.0066,1.25558
0.00661,1.18874
0.00662,1.06721
0.00663,0.99429
0.00664,1.04898
0.00665,1.25558
0.00666,1.41964
0.00667,1.46825
0.00668,1.49256
0.00669,1.56547
0.0067,1.51079
0.00671,1.3771
0.00672,1.21304
0.00673,1.11582
0.00674,1.20697
0.00675,1.31026
0.00676,1.33457
0.00677,1.32242
0.00678,1.17658
0.00679,1.16443
0.0068,1.32242
0.00681,1.44394
0.00682,1.39533
0.00683,1.26773
0.00684,1.17658
0.00685,1.1462
0.00686,1.23735
0.00687,1.2495
0.00688,1.26165
0.00689,1.27988
0.0069,1.24342
0.00691,1.20697
0.00692,1.23735
0.00693,1.2495
0.00694,1.13405
0.00695,0.836304
0.00696,0.489949
0.00697,0.0646008
0.00698,-0.214914
0.00699,-0.366824
0.007,-0.421512
0.00701,-0.415435
0.00702,-0.561269
0.00703,-0.713179
0.00704,-0.755714
0.00705,-0.646339
0.00706,-0.530887
0.00707,-0.555193
0.00708,-0.573422
0.00709,-0.652415
0.0071,-0.676721
0.00711,-0.688874
0.00712,-0.682797
0.00713,-0.707103
0.00714,-0.761791
0.00715,-0.737485
0.00716,-0.670644
0.00717,-0.549116
0.00718,-0.445817
0.00719,-0.451894
0.0072,-0.530887
0.00721,-0.622033
0.00722,-0.646339
0.00723,-0.670644
0.00724,-0.664568
0.00725,-0.670644
0.00726,-0.725332
0.00727,-0.749638
0.00728,-0.804325
0.00729,-0.883319
0.0073,-0.865089
0.00731,-0.865089
0.00732,-0.84686
0.00733,-0.865089
0.00734,-0.895471
0.00735,-0.919777
0.00736,-0.828631
0.00737,-0.743561
0.00738,-0.670644
0.00739,-0.652415
0.0074,-0.78002
0.00741,-0.962312
0.00742,-1.04738
0.00743,-1.07169
0.00744,-1.05953
0.00745,-1.05346
0.00746,-1.017
0.00747,-1.05953
0.00748,-0.992694
0.00749,-0.792173
0.0075,-0.597728
0.00751,-0.470123
0.00752,-0.555193
0.00753,-0.840784
0.00754,-1.05953
0.00755,-1.15676
0.00756,-1.08384
0.00757,-1.08992
0.00758,-1.16283
0.00759,-1.19322
0.0076,-1.13245
0.00761,-1.04131
0.00762,-0.986618
0.00763,-0.950159
0.00764,-0.938006
0.00765,-0.925853
0.00766,-0.901548
0.00767,-0.749638
0.00768,-0.348595
0.00769,0.143594
0.0077,0.47172
0.00771,0.647936
0.00772,0.818075
0.00773,1.0429
0.00774,1.15228
0.00775,1.19481
0.00776,1.10974
0.00777,0.976062
0.00778,0.939603
0.00779,1.0429
0.0078,1.17658
0.00781,1.20089
0.00782,1.15228
0.00783,1.06721
0.00784,0.969985
0.00785,0.939603
0.00786,0.963909
0.00787,0.963909
0.00788,0.915297
0.00789,0.921373
0.0079,1.08544
0.00791,1.16443
0.00792,1.14012
0.00793,1.10974
0.00794,1.07936
0.00795,1.15835
0.00796,1.27988
0.00797,1.29203
0.00798,1.26773
0.00799,1.31634
0.008,1.34672
0.00801,1.25558
0.00802,1.05505
0.00803,0.921373
0.00804,0.805922
0.00805,0.489949
0.00806,-0.00831618
0.00807,-0.445817
0.00808,-0.707103
0.00809,-0.816478
0.0081,-0.78002
0.00811,-0.60988
0.00812,-0.549116
0.00813,-0.652415
0.00814,-0.792173
0.00815,-0.737485
0.00816,-0.62811
0.00817,-0.646339
0.00818,-0.688874
0.00819,-0.834707
0.0082,-1.10207
0.00821,-1.30259
0.00822,-1.36943
0.00823,-1.25398
0.00824,-1.10207
0.00825,-0.968388
0.00826,-0.889395
0.00827,-0.877242
0.00828,-0.968388
0.00829,-1.10815
0.0083,-1.11422
0.00831,-1.05953
0.00832,-0.938006
0.00833,-0.877242
0.00834,-0.883319
0.00835,-0.816478
0.00836,-0.786096
0.00837,-0.828631
0.00838,-0.804325
0.00839,-0.549116
0.0084,-0.0873094
0.00841,0.362344
0.00842,0.678317
0.00843,0.854533
0.00844,0.951756
0.00845,0.988214
0.00846,0.988214
0.00847,1.00644
0.00848,1.06113
0.00849,1.10367
0.0085,1.08544
0.00851,1.05505
0.00852,1.09759
0.00853,1.17658
0.00854,1.32849
0.00855,1.31634
0.00856,1.16443
0.00857,1.06721
0.00858,0.836304
0.00859,0.62363
0.0086,0.605401
0.00861,0.720853
0.00862,0.872763
0.00863,0.878839
0.00864,0.909221
0.00865,0.988214
0.00866,1.13405
0.00867,1.15228
0.00868,1.12797
0.00869,1.07328
0.0087,1.0429
0.00871,1.1219
0.00872,1.15228
0.00873,1.18874
0.00874,1.23127
0.00875,1.19481
0.00876,1.14012
0.00877,1.02467
0.00878,0.976062
0.00879,1.04898
0.0088,1.15835
0.00881,1.26773
0.00882,1.23127
0.00883,1.14012
0.00884,1.00644
0.00885,0.951756
0.00886,0.884915
0.00887,0.92745
0.00888,1.0186
0.00889,1.20089
0.0089,1.59585
0.00891,2.07589
0.00892,2.31287
0.00893,2.14273
0.00894,1.83891
0.00895,1.59585
0.00896,1.38318
0.00897,1.21912
0.00898,1.07328
0.00899,1.0429
0.009,1.0429
0.00901,0.988214
0.00902,0.92745
0.00903,0.921373
0.00904,0.976062
0.00905,1.0186
0.00906,1.0186
0.00907,0.988214
0.00908,1.03683
0.00909,1.07936
0.0091,1.0429
0.00911,1.08544
0.00912,1.10974
0.00913,1.00037
0.00914,0.897068
0.00915,0.909221
0.00916,0.909221
0.00917,0.872763
0.00918,0.793769
0.00919,0.745158
0.0092,0.696547
0.00921,0.77554
0.00922,0.903145
0.00923,1.0429
0.00924,1.22519
0.00925,1.26773
0.00926,1.20697
0.00927,1.09759
0.00928,1.07936
0.00929,1.1462
0.0093,1.30419
0.00931,1.40141
0.00932,1.38318
0.00933,1.31634
0.00934,1.24342
0.00935,1.15228
0.00936,1.06113
0.00937,0.988214
0.00938,1.06113
0.00939,1.07936
0.0094,1.03683
0.00941,0.969985
0.00942,1.00037
0.00943,1.12797
0.00944,1.17658
0.00945,1.20697
0.00946,1.16443
0.00947,1.04898
0.00948,0.939603
0.00949,0.86061
0.0095,0.939603
0.00951,1.11582
0.00952,1.30419
0.00953,1.41964
0.00954,1.40749
0.00955,1.29811
0.00956,1.18266
0.00957,1.09759
0.00958,1.07936
0.00959,1.05505
0.0096,1.08544
0.00961,1.10974
0.00962,1.20089
0.00963,1.21304
0.00964,1.18874
0.00965,1.20089
0.00966,1.21304
0.00967,1.21304
0.00968,1.22519
0.00969,1.03075
0.0097,0.526408
0.00971,0.125365
0.00972,0.113212
0.00973,0.380574
0.00974,0.769464
0.00975,0.933527
0.00976,0.866686
0.00977,0.854533
0.00978,0.909221
0.00979,1.07936
0.0098,1.2495
0.00981,1.3528
0.00982,1.24342
0.00983,0.872763
0.00984,0.350192
0.00985,-0.123768
0.00986,-0.445817
0.00987,-0.658492
0.00988,-0.767867
0.00989,-0.743561
0.0099,-0.39113
0.00991,0.192205
0.00992,0.660089
0.00993,0.957832
0.00994,1.11582
0.00995,1.18874
0.00996,1.20089
0.00997,1.26773
0.00998,1.38926
0.00999,1.44394
0.01,1.39533
0.01001,1.2495
0.01002,1.10367
0.01003,1.1219
0.01004,1.17658
0.01005,1.20089
0.01006,1.20697
0.01007,1.19481
0.01008,1.18874
0.01009,1.21304
0.0101,1.32849
0.01011,1.41964
0.01012,1.40141
0.01013,1.23127
0.01014,1.04898
0.01015,0.957832
0.01016,0.897068
0.01017,0.957832
0.01018,1.00644
0.01019,1.03075
0.0102,1.20697
0.01021,1.4561
0.01022,1.51079
0.01023,1.38318
0.01024,1.33457
0.01025,1.29811
0.01026,1.33457
0.01027,1.39533
0.01028,1.37103
0.01029,1.29203
0.0103,1.27988
0.01031,1.36495
0.01032,1.34065
0.01033,1.2495
0.01034,1.31026
0.01035,1.34672
0.01036,1.37103
0.01037,1.31026
0.01038,1.17051
0.01039,1.14012
0.0104,1.15835
0.01041,1.22519
0.01042,1.27381
0.01043,1.27381
0.01044,1.20089
0.01045,1.20697
0.01046,1.25558
0.01047,1.21304
0.01048,1.20697
0.01049,1.35887
0.0105,1.40749
0.01051,1.32849
0.01052,1.20697
0.01053,1.15228
0.01054,1.19481
0.01055,1.21304
0.01056,1.21912
0.01057,1.15835
0.01058,1.18874
0.01059,1.21912
0.0106,1.26773
0.01061,1.26165
0.01062,1.25558
0.01063,1.20697
0.01064,1.17051
0.01065,1.13405
0.01066,1.19481
0.01067,1.29203
0.01068,1.38318
0.01069,1.36495
0.0107,1.2495
0.01071,1.15835
0.01072,1.20089
0.01073,1.33457
0.01074,1.49863
0.01075,1.65662
0.01076,1.61408
0.01077,1.48648
0.01078,1.3528
0.01079,1.29811
0.0108,1.29811
0.01081,1.26773
0.01082,1.25558
0.01083,1.25558
0.01084,1.27988
0.01085,1.32242
0.01086,1.37103
0.01087,1.38926
0.01088,1.21304
0.01089,1.01252
0.0109,0.969985
0.01091,1.02467
0.01092,1.02467
0.01093,0.988214
0.01094,0.969985
0.01095,1.0186
0.01096,1.10367
0.01097,1.18266
0.01098,1.21912
0.01099,1.2495
0.011,1.21304
0.01101,1.21304
0.01102,1.31634
0.01103,1.47433
0.01104,1.57155
0.01105,1.56547
0.01106,1.43787
0.01107,1.27988
0.01108,1.21912
0.01109,1.32242
0.0111,1.3771
0.01111,1.34065
0.01112,1.29203
0.01113,1.29811
0.01114,1.25558
0.01115,1.21304
0.01116,1.26165
0.01117,1.32242
0.01118,1.43179
0.01119,1.55332
0.0112,1.62624
0.01121,1.51686
0.01122,1.35887
0.01123,1.37103
0.01124,1.46217
0.01125,1.59585
0.01126,1.5837
0.01127,1.38926
0.01128,1.23127
0.01129,1.18874
0.0113,1.16443
0.01131,0.951756
0.01132,0.848457
0.01133,0.915297
0.01134,1.06113
0.01135,1.14012
0.01136,1.20089
0.01137,1.27988
0.01138,1.3771
0.01139,1.4561
0.0114,1.34672
0.01141,1.19481
0.01142,1.14012
0.01143,1.1462
0.01144,1.21304
0.01145,1.27988
0.01146,1.31026
0.01147,1.27381
0.01148,1.20089
0.01149,1.1462
0.0115,1.13405
0.01151,1.20089
0.01152,1.27988
0.01153,1.24342
0.01154,1.24342
0.01155,1.25558
0.01156,1.2495
0.01157,1.18874
0.01158,1.20089
0.01159,1.23735
0.0116,1.0429
0.01161,0.94568
0.01162,0.957832
0.01163,0.957832
0.01164,0.92745
0.01165,0.951756
0.01166,1.12797
0.01167,1.26773
0.01168,1.35887
0.01169,1.29811
0.0117,1.26165
0.01171,1.20697
0.01172,1.08544
0.01173,1.05505
0.01174,1.10974
0.01175,1.12797
0.01176,1.15835
0.01177,1.15228
0.01178,1.07936
0.01179,1.08544
0.0118,1.11582
0.01181,1.15228
0.01182,1.06721
0.01183,1.02467
0.01184,1.06721
0.01185,1.18874
0.01186,1.2495
0.01187,1.27988
0.01188,1.27988
0.01189,1.29203
0.0119,1.33457
0.01191,1.31026
0.01192,1.20089
0.01193,1.1219
0.01194,1.09151
0.01195,1.07328
0.01196,1.19481
0.01197,1.3528
0.01198,1.36495
0.01199,1.34065
0.012,1.34065
0.01201,1.43787
0.01202,1.48648
0.01203,1.38926
0.01204,1.17051
0.01205,0.714776
0.01206,0.173976
0.01207,-0.202761
0.01208,-0.451894
0.01209,-0.293907
0.0121,0.0949827
0.01211,0.520331
0.01212,0.805922
0.01213,0.805922
0.01214,0.726929
0.01215,0.818075
0.01216,0.872763
0.01217,0.836304
0.01218,0.866686
0.01219,0.890992
0.0122,0.757311
0.01221,0.787693
0.01222,0.878839
0.01223,0.897068
0.01224,0.848457
0.01225,0.745158
0.01226,0.799846
0.01227,0.976062
0.01228,1.17051
0.01229,1.25558
0.0123,1.27988
0.01231,1.2495
0.01232,1.17658
0.01233,1.18266
0.01234,1.10974
0.01235,0.99429
0.01236,0.903145
0.01237,0.848457
0.01238,0.878839
0.01239,0.708699
0.0124,0.252969
0.01241,-0.202761
0.01242,-0.530887
0.01243,-0.591651
0.01244,-0.597728
0.01245,-0.640262
0.01246,-0.701026
0.01247,-0.761791
0.01248,-0.767867
0.01249,-0.725332
0.0125,-0.676721
0.01251,-0.60988
0.01252,-0.45797
0.01253,-0.397206
0.01254,-0.427588
0.01255,-0.54304
0.01256,-0.688874
0.01257,-0.69495
0.01258,-0.701026
0.01259,-0.749638
0.0126,-0.773943
0.01261,-0.731408
0.01262,-0.743561
0.01263,-0.871166
0.01264,-0.968388
0.01265,-0.974465
0.01266,-0.907624
0.01267,-0.840784
0.01268,-0.761791
0.01269,-0.591651
0.0127,-0.451894
0.01271,-0.433665
0.01272,-0.579498
0.01273,-0.713179
0.01274,-0.773943
0.01275,-0.816478
0.01276,-0.840784
0.01277,-0.962312
0.01278,-0.99877
0.01279,-0.980541
0.0128,-0.938006
0.01281,-0.895471
0.01282,-0.804325
0.01283,-0.737485
0.01284,-0.78002
0.01285,-0.919777
0.01286,-0.938006
0.01287,-0.901548
0.01288,-0.834707
0.01289,-0.816478
0.0129,-0.822555
0.01291,-0.859013
0.01292,-0.889395
0.01293,-0.859013
0.01294,-0.93193
0.01295,-0.986618
0.01296,-0.950159
0.01297,-0.859013
0.01298,-0.865089
0.01299,-0.950159
0.013,-1.02915
0.01301,-0.980541
0.01302,-0.913701
0.01303,-0.828631
0.01304,-0.719256
0.01305,-0.640262
0.01306,-0.719256
0.01307,-0.840784
0.01308,-0.913701
0.01309,-0.895471
0.0131,-0.950159
0.01311,-1.05346
0.01312,-1.04738
0.01313,-0.980541
0.01314,-1.00485
0.01315,-1.04131
0.01316,-1.10207
0.01317,-1.10207
0.01318,-1.1203
0.01319,-1.06561
0.0132,-1.01092
0.01321,-0.974465
0.01322,-0.871166
0.01323,-0.810402
0.01324,-0.828631
0.01325,-0.938006
0.01326,-0.986618
0.01327,-0.93193
0.01328,-0.938006
0.01329,-0.938006
0.0133,-0.93193
0.01331,-0.767867
0.01332,-0.670644
0.01333,-0.634186
0.01334,-0.664568
0.01335,-0.731408
0.01336,-0.822555
0.01337,-0.919777
0.01338,-0.986618
0.01339,-0.901548
0.0134,-0.804325
0.01341,-0.767867
0.01342,-0.828631
0.01343,-0.877242
0.01344,-0.816478
0.01345,-0.69495
0.01346,-0.640262
0.01347,-0.676721
0.01348,-0.719256
0.01349,-0.749638
0.0135,-0.719256
0.01351,-0.622033
0.01352,-0.652415
0.01353,-0.731408
