4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
4	3.9053
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
3	9.61306
2	1.50204
2	1.50204
2	1.50204
2	1.50204
2	1.50204
2	1.50204
2	1.50204
2	1.50204
2	1.50204
2	1.50204
2	1.50204
2	1.50204
2	1.50204
2	1.50204
2	1.50204
3	2.00272
3	2.00272
3	2.00272
3	2.00272
3	2.00272
3	2.00272
3	2.00272
3	2.00272
3	2.00272
3	2.00272
3	2.00272
3	2.00272
3	2.00272
3	2.00272
3	2.00272
3	2.00272
3	2.00272
3	2.00272
3	2.00272
3	2.00272
2	0.300408
2	0.300408
2	0.300408
3	0.700952
3	0.700952
3	0.700952
3	0.700952
3	0.700952
3	0.700952
3	0.700952
2	0.400544
2	0.400544
2	0.400544
2	0.400544
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
3	8.71183
